PlotId, DensityPreFire ,DensityPostfire,DensityKilled,BAPre sq/ft,BAPost sq/ft,BAKld sq/ft,CanCov Prefire,CanCov Postfire,CanCov Diff,DBHKldAvg (inch),MortAvg4 percent,MortAvg percent 
CS-TSHE-10-50-10-3,100,54,46,55,29,25,44,27,17,10,46,46
CS-TSME-10-50-10-3,100,54,46,55,29,25,21,12,9,10,46,46
CS-ULAL-10-50-10-3,100,44,56,55,24,31,34,16,17,10,56,56
CS-ULAM-10-50-10-3,100,44,56,55,24,31,34,16,17,10,56,56
CS-ULPU-10-50-10-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-ULRU-10-50-10-3,100,45,55,55,24,30,34,17,17,10,55,55
CS-ULMSPP-10-50-10-3,100,52,48,55,29,26,34,19,14,10,48,48
CS-ULTH-10-50-10-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-UMCA-10-50-10-3,100,38,62,55,21,34,34,14,19,10,62,62
CS-ABAM-10-50-80-3,100,61,39,55,33,22,27,17,10,10,39,39
CS-ABBA-10-50-80-3,100,44,56,55,24,31,25,12,13,10,56,56
CS-ABCO-10-50-80-3,100,97,3,55,53,2,25,25,1,10,3,3
CS-ABGR-10-50-80-3,100,84,16,55,46,8,31,27,4,10,16,16
CS-ABLA-10-50-80-3,100,84,16,55,46,8,19,16,3,10,16,16
CS-ABMA-10-50-80-3,100,91,9,55,50,5,22,20,2,10,9,9
CS-ABPR-10-50-80-3,100,59,41,55,32,23,26,16,10,10,41,41
CS-ACBA3-10-50-80-3,100,41,59,55,23,32,55,28,27,10,59,59
CS-ACMA3-10-50-80-3,100,36,64,55,19,35,55,25,30,10,64,64
CS-ACNE2-10-50-80-3,100,47,53,55,26,29,55,31,24,10,53,53
CS-ACNI5-10-50-80-3,100,48,52,55,26,28,55,32,23,10,52,52
CS-ACPE-10-50-80-3,100,59,41,55,32,23,55,37,18,10,41,41
CS-ACSA2-10-50-80-3,100,44,56,55,24,31,55,29,26,10,56,56
CS-ACSA3-10-50-80-3,100,46,54,55,25,30,55,31,24,10,54,54
CS-ACSP2-10-50-80-3,100,54,46,55,29,25,55,35,20,10,46,46
CS-AEGL-10-50-80-3,100,49,51,55,27,28,34,18,15,10,51,51
CS-AEFL-10-50-80-3,100,63,37,55,35,20,34,23,11,10,37,37
CS-AIAL-10-50-80-3,100,63,37,55,35,20,34,23,11,10,37,37
CS-ALRH2-10-50-80-3,100,30,70,55,16,38,56,22,34,10,70,70
CS-ALRU2-10-50-80-3,100,30,70,55,16,38,56,22,34,10,70,70
CS-AMAR3-10-50-80-3,100,63,37,55,35,20,34,23,11,10,37,37
CS-ARME-10-50-80-3,100,71,29,55,39,16,34,25,8,10,29,29
CS-BEAL2-10-50-80-3,100,44,56,55,24,31,44,22,22,10,56,56
CS-BELE-10-50-80-3,100,42,58,55,23,31,44,22,22,10,58,58
CS-BENI-10-50-80-3,100,41,59,55,23,32,44,21,23,10,59,59
CS-BEOC2-10-50-80-3,100,30,70,55,16,38,44,16,28,10,70,70
CS-BEPA-10-50-80-3,100,30,70,55,16,38,44,16,28,10,70,70
CS-BETSPP-10-50-80-3,100,30,70,55,16,38,44,16,28,10,70,70
CS-CEOC-10-50-80-3,100,48,52,55,26,28,44,24,20,10,52,52
CS-CACA18-10-50-80-3,100,42,58,55,23,31,34,16,18,10,58,58
CS-CAAL27-10-50-80-3,100,57,43,55,31,24,34,21,13,10,43,43
CS-CACOL3-10-50-80-3,100,50,50,55,27,27,34,19,15,10,50,50
CS-CAGL8-10-50-80-3,100,50,50,55,27,27,34,19,15,10,50,50
CS-CAIL2-10-50-80-3,100,49,51,55,27,28,34,18,15,10,51,51
CS-CALA21-10-50-80-3,100,57,43,55,31,24,34,21,13,10,43,43
CS-CAOV2-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-CARSPP-10-50-80-3,100,58,42,55,31,23,34,21,13,10,42,42
CS-CATE9-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-CADE12-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-CELA-10-50-80-3,100,49,51,55,27,28,34,18,15,10,51,51
CS-CECA4-10-50-80-3,100,48,52,55,26,28,34,18,16,10,52,52
CS-CHLA-10-50-80-3,100,83,17,55,45,9,25,21,4,10,17,17
CS-CHNO-10-50-80-3,100,33,67,55,18,36,25,9,16,10,67,67
CS-CHTH2-10-50-80-3,100,37,63,55,20,35,25,10,15,10,63,63
CS-CHCHC4-10-50-80-3,100,59,41,55,32,23,44,29,15,10,41,41
CS-CONU4-10-50-80-3,100,73,27,55,40,15,44,34,10,10,27,27
CS-CRASPP-10-50-80-3,100,73,27,55,40,15,30,23,7,10,27,27
CS-DIVI5-10-50-80-3,100,55,45,55,30,25,34,20,14,10,45,45
CS-FAGR-10-50-80-3,100,37,63,55,20,35,34,14,20,10,63,63
CS-FRAM2-10-50-80-3,100,56,44,55,30,24,34,20,13,10,44,44
CS-FRNI-10-50-80-3,100,48,52,55,26,28,34,18,16,10,52,52
CS-FRPE-10-50-80-3,100,52,48,55,29,26,34,19,14,10,48,48
CS-FRPR-10-50-80-3,100,50,50,55,27,27,34,19,15,10,50,50
CS-FRQU-10-50-80-3,100,42,58,55,23,31,34,16,18,10,58,58
CS-FRASPP-10-50-80-3,100,56,44,55,30,24,34,20,13,10,44,44
CS-GLTR-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-GOLA-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-GYDI-10-50-80-3,100,44,56,55,24,31,34,16,17,10,56,56
CS-HALSPP-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-ILOP-10-50-80-3,100,56,44,55,30,24,34,20,13,10,44,44
CS-JUCI-10-50-80-3,100,55,45,55,30,25,34,20,14,10,45,45
CS-JUNI-10-50-80-3,100,55,45,55,30,25,34,20,14,10,45,45
CS-JUOC-10-50-80-3,100,59,41,55,32,23,30,19,11,10,41,41
CS-JUVI-10-50-80-3,100,54,46,55,29,25,39,23,16,10,46,46
CS-LALA-10-50-80-3,100,44,56,55,24,31,21,10,11,10,56,56
CS-LALY-10-50-80-3,100,63,37,55,35,20,16,11,6,10,37,37
CS-LAOC-10-50-80-3,100,95,5,55,52,3,21,20,1,10,5,5
CS-CADE27-10-50-80-3,100,99,1,55,54,1,39,39,0,10,1,1
CS-LIST2-10-50-80-3,100,71,29,55,39,16,34,25,8,10,29,29
CS-LITU-10-50-80-3,100,63,37,55,35,20,34,23,11,10,37,37
CS-LIDE3-10-50-80-3,100,65,35,55,35,19,34,23,10,10,35,35
CS-MAPO-10-50-80-3,100,50,50,55,27,27,34,19,15,10,50,50
CS-MAAC-10-50-80-3,100,49,51,55,27,28,34,18,15,10,51,51
CS-MAGR4-10-50-80-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-MAMA2-10-50-80-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-MAGSPP-10-50-80-3,100,52,48,55,29,26,34,19,14,10,48,48
CS-MAVI2-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-MALPRU-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-MALSPP-10-50-80-3,100,57,43,55,31,24,34,21,13,10,43,43
CS-MOAL-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-MORU2-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-MORSPP-10-50-80-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-NYAQ2-10-50-80-3,100,69,31,55,38,17,34,25,9,10,31,31
CS-NYOG-10-50-80-3,100,69,31,55,38,17,34,25,9,10,31,31
CS-NYBI-10-50-80-3,100,69,31,55,38,17,34,25,9,10,31,31
CS-OSVI-10-50-80-3,100,50,50,55,27,27,34,19,15,10,50,50
CS-PATO2-10-50-80-3,100,63,37,55,35,20,34,23,11,10,37,37
CS-PEBO-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-PIAB-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PIEN-10-50-80-3,100,48,52,55,26,28,21,11,10,10,52,52
CS-PIGL-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PIMA-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PIPU-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PIRU-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PISI-10-50-80-3,100,20,80,55,11,44,21,5,17,10,80,80
CS-PIAL-10-50-80-3,100,73,27,55,40,15,18,14,5,10,27,27
CS-PIAT-10-50-80-3,100,42,58,55,23,31,20,9,11,10,58,58
CS-PIBA2-10-50-80-3,100,54,46,55,29,25,18,10,8,10,46,46
CS-PICL-10-50-80-3,100,48,52,55,26,28,18,9,9,10,52,52
CS-PICO-10-50-80-3,100,73,27,55,40,15,18,14,5,10,27,27
CS-PIEC2-10-50-80-3,100,50,50,55,27,27,24,13,11,10,50,50
CS-PIEL-10-50-80-3,100,68,32,55,37,18,24,17,7,10,32,32
CS-PIFL2-10-50-80-3,100,42,58,55,23,31,18,8,10,10,58,58
CS-PIGL2-10-50-80-3,100,48,52,55,26,28,18,9,9,10,52,52
CS-PIJE-10-50-80-3,100,94,6,55,51,3,28,27,2,10,6,6
CS-PILA-10-50-80-3,100,89,11,55,48,6,25,23,3,10,11,11
CS-PIMO3-10-50-80-3,100,48,52,55,26,28,21,11,10,10,52,52
CS-PIPA2-10-50-80-3,100,100,0,55,55,0,24,24,0,0,0,0
CS-PIPO-10-50-80-3,100,94,6,55,51,3,24,23,1,10,6,6
CS-PIPU5-10-50-80-3,100,54,46,55,29,25,18,10,8,10,46,46
CS-PIRE-10-50-80-3,100,57,43,55,31,24,18,11,7,10,43,43
CS-PIRI-10-50-80-3,100,59,41,55,32,23,18,11,7,10,41,41
CS-PISA2-10-50-80-3,100,46,54,55,25,30,24,12,12,10,54,54
CS-PISE-10-50-80-3,100,73,27,55,40,15,18,14,5,10,27,27
CS-PIST-10-50-80-3,100,59,41,55,32,23,21,13,8,10,41,41
CS-PISY-10-50-80-3,100,42,58,55,23,31,18,8,10,10,58,58
CS-PITA-10-50-80-3,100,65,35,55,35,19,24,17,8,10,35,35
CS-PIVI2-10-50-80-3,100,46,54,55,25,30,18,9,9,10,54,54
CS-PLOC-10-50-80-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-POBA2-10-50-80-3,100,54,46,55,29,25,55,35,20,10,46,46
CS-POGR4-10-50-80-3,100,52,48,55,29,26,37,21,15,10,48,48
CS-POHE4-10-50-80-3,100,63,37,55,35,20,55,40,15,10,37,37
CS-POTR12-10-50-80-3,100,13,87,55,7,47,37,6,31,10,87,87
CS-PRAM-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-PREM-10-50-80-3,100,73,27,55,40,15,30,23,7,10,27,27
CS-PRPE2-10-50-80-3,100,59,41,55,32,23,30,19,11,10,41,41
CS-PRSE2-10-50-80-3,100,42,58,55,23,31,30,14,16,10,58,58
CS-PRVI-10-50-80-3,100,54,46,55,29,25,30,17,13,10,46,46
CS-PSME-10-50-80-3,100,88,12,55,48,6,34,30,3,10,12,12
CS-QUAG-10-50-80-3,100,63,37,55,35,20,44,30,13,10,37,37
CS-QUBI-10-50-80-3,100,59,41,55,32,23,44,29,15,10,41,41
CS-QUCH2-10-50-80-3,100,36,64,55,19,35,44,18,25,10,64,64
CS-QUDU-10-50-80-3,100,46,54,55,25,30,44,23,21,10,54,54
CS-QUEL-10-50-80-3,100,51,49,55,28,27,44,25,18,10,49,49
CS-QUFA-10-50-80-3,100,58,42,55,31,23,44,28,15,10,42,42
CS-QUGA4-10-50-80-3,100,41,59,55,23,32,44,21,23,10,59,59
CS-QUIM-10-50-80-3,100,55,45,55,30,25,44,27,17,10,45,45
CS-QUIN-10-50-80-3,100,51,49,55,28,27,44,25,18,10,49,49
CS-QUKE-10-50-80-3,100,42,58,55,23,31,44,22,22,10,58,58
CS-QULA2-10-50-80-3,100,50,50,55,27,27,44,25,19,10,50,50
CS-QULA3-10-50-80-3,100,49,51,55,27,28,44,25,19,10,51,51
CS-QULO-10-50-80-3,100,57,43,55,31,24,44,28,16,10,43,43
CS-QULY-10-50-80-3,100,52,48,55,29,26,44,26,18,10,48,48
CS-QUMA2-10-50-80-3,100,56,44,55,30,24,44,27,16,10,44,44
CS-QUMI-10-50-80-3,100,60,40,55,32,22,44,29,15,10,40,40
CS-QUMU-10-50-80-3,100,56,44,55,30,24,44,27,16,10,44,44
CS-QUNI-10-50-80-3,100,49,51,55,27,28,44,25,19,10,51,51
CS-QUTE-10-50-80-3,100,42,58,55,23,31,44,22,22,10,58,58
CS-QUPA2-10-50-80-3,100,55,45,55,30,25,44,27,17,10,45,45
CS-QUPH-10-50-80-3,100,55,45,55,30,25,44,27,17,10,45,45
CS-QURU-10-50-80-3,100,56,44,55,30,24,44,27,16,10,44,44
CS-QUSH-10-50-80-3,100,50,50,55,27,27,44,25,19,10,50,50
CS-QUESPP-10-50-80-3,100,59,41,55,32,23,44,29,15,10,41,41
CS-QUST-10-50-80-3,100,58,42,55,31,23,44,28,15,10,42,42
CS-QUVI-10-50-80-3,100,57,43,55,31,24,44,28,16,10,43,43
CS-QUWI2-10-50-80-3,100,47,53,55,26,29,44,24,20,10,53,53
CS-ROPS-10-50-80-3,100,62,38,55,34,21,34,23,11,10,38,38
CS-SABE2-10-50-80-3,100,54,46,55,29,25,30,17,13,10,46,46
CS-SANI-10-50-80-3,100,54,46,55,29,25,30,17,13,10,46,46
CS-SALSPP-10-50-80-3,100,55,45,55,30,25,30,17,12,10,45,45
CS-SOAM3-10-50-80-3,100,54,46,55,29,25,34,20,14,10,46,46
CS-TABR2-10-50-80-3,100,37,63,55,20,35,30,12,18,10,63,63
CS-TADI2-10-50-80-3,100,37,63,55,20,35,34,14,20,10,63,63
CS-TAAS-10-50-80-3,100,56,44,55,30,24,34,20,13,10,44,44
CS-THOC2-10-50-80-3,100,37,63,55,20,35,39,17,23,10,63,63
CS-THPL-10-50-80-3,100,48,52,55,26,28,39,21,18,10,52,52
CS-TIAM-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-TSCA-10-50-80-3,100,52,48,55,29,26,44,26,18,10,48,48
CS-TSHE-10-50-80-3,100,54,46,55,29,25,44,27,17,10,46,46
CS-TSME-10-50-80-3,100,54,46,55,29,25,21,12,9,10,46,46
CS-ULAL-10-50-80-3,100,44,56,55,24,31,34,16,17,10,56,56
CS-ULAM-10-50-80-3,100,44,56,55,24,31,34,16,17,10,56,56
CS-ULPU-10-50-80-3,100,51,49,55,28,27,34,19,15,10,49,49
CS-ULRU-10-50-80-3,100,45,55,55,24,30,34,17,17,10,55,55
CS-ULMSPP-10-50-80-3,100,52,48,55,29,26,34,19,14,10,48,48
CS-ULTH-10-50-80-3,100,46,54,55,25,30,34,17,16,10,54,54
CS-UMCA-10-50-80-3,100,38,62,55,21,34,34,14,19,10,62,62
CS-ABAM-20-80-10-3,100,87,13,218,190,28,47,42,5,20,13,13
CS-ABBA-20-80-10-3,100,73,27,218,159,60,45,35,10,20,27,27
CS-ABCO-20-80-10-3,100,97,3,218,212,6,45,44,1,20,3,3
CS-ABGR-20-80-10-3,100,84,16,218,184,34,54,48,6,20,16,16
CS-ABLA-20-80-10-3,100,84,16,218,184,34,34,30,4,20,16,16
CS-ABMA-20-80-10-3,100,91,9,218,198,20,43,40,3,20,9,9
CS-ABPR-20-80-10-3,100,86,14,218,187,31,52,46,5,20,14,14
CS-ACBA3-20-80-10-3,100,70,30,218,152,66,77,64,13,20,30,30
CS-ACMA3-20-80-10-3,100,61,39,218,134,84,77,60,18,20,39,39
CS-ACNE2-20-80-10-3,100,76,24,218,167,51,77,68,10,20,24,24
CS-ACNI5-20-80-10-3,100,78,22,218,169,49,77,68,9,20,22,22
CS-ACPE-20-80-10-3,100,86,14,218,187,31,77,72,5,20,14,14
CS-ACSA2-20-80-10-3,100,73,27,218,159,60,77,66,11,20,27,27
CS-ACSA3-20-80-10-3,100,75,25,218,164,54,77,67,10,20,25,25
CS-ACSP2-20-80-10-3,100,82,18,218,180,39,77,70,7,20,18,18
CS-AEGL-20-80-10-3,100,79,21,218,171,47,58,49,9,20,21,21
CS-AEFL-20-80-10-3,100,89,11,218,193,25,58,53,4,20,11,11
CS-AIAL-20-80-10-3,100,89,11,218,193,25,58,53,4,20,11,11
CS-ALRH2-20-80-10-3,100,51,49,218,112,106,79,56,24,20,49,49
CS-ALRU2-20-80-10-3,100,51,49,218,112,106,79,56,24,20,49,49
CS-AMAR3-20-80-10-3,100,89,11,218,193,25,58,53,4,20,11,11
CS-ARME-20-80-10-3,100,92,8,218,201,17,58,55,3,20,8,8
CS-BEAL2-20-80-10-3,100,73,27,218,159,60,68,56,12,20,27,27
CS-BELE-20-80-10-3,100,71,29,218,155,63,68,56,12,20,29,29
CS-BENI-20-80-10-3,100,70,30,218,152,66,68,55,13,20,30,30
CS-BEOC2-20-80-10-3,100,51,49,218,112,106,68,44,24,20,49,49
CS-BEPA-20-80-10-3,100,51,49,218,112,106,68,44,24,20,49,49
CS-BETSPP-20-80-10-3,100,51,49,218,112,106,68,44,24,20,49,49
CS-CEOC-20-80-10-3,100,78,22,218,169,49,68,59,9,20,22,22
CS-CACA18-20-80-10-3,100,71,29,218,155,63,58,46,12,20,29,29
CS-CAAL27-20-80-10-3,100,85,15,218,185,34,58,52,6,20,15,15
CS-CACOL3-20-80-10-3,100,80,20,218,174,45,58,50,8,20,20,20
CS-CAGL8-20-80-10-3,100,80,20,218,174,45,58,50,8,20,20,20
CS-CAIL2-20-80-10-3,100,79,21,218,171,47,58,49,9,20,21,21
CS-CALA21-20-80-10-3,100,85,15,218,185,34,58,52,6,20,15,15
CS-CAOV2-20-80-10-3,100,82,18,218,180,39,58,51,7,20,18,18
CS-CARSPP-20-80-10-3,100,85,15,218,186,32,58,52,6,20,15,15
CS-CATE9-20-80-10-3,100,82,18,218,180,39,58,51,7,20,18,18
CS-CADE12-20-80-10-3,100,82,18,218,180,39,58,51,7,20,18,18
CS-CELA-20-80-10-3,100,79,21,218,171,47,58,49,9,20,21,21
CS-CECA4-20-80-10-3,100,78,22,218,169,49,58,49,9,20,22,22
CS-CHLA-20-80-10-3,100,96,4,218,209,9,44,42,1,20,4,4
CS-CHNO-20-80-10-3,100,58,42,218,126,92,44,28,15,20,42,42
CS-CHTH2-20-80-10-3,100,63,37,218,138,80,44,30,13,20,37,37
CS-CHCHC4-20-80-10-3,100,86,14,218,187,31,85,80,5,20,14,14
CS-CONU4-20-80-10-3,100,93,7,218,202,16,85,82,2,20,7,7
CS-CRASPP-20-80-10-3,100,93,7,218,202,16,50,47,3,20,7,7
CS-DIVI5-20-80-10-3,100,83,17,218,181,37,58,51,7,20,17,17
CS-FAGR-20-80-10-3,100,63,37,218,138,80,58,42,16,20,37,37
CS-FRAM2-20-80-10-3,100,84,16,218,183,35,58,51,6,20,16,16
CS-FRNI-20-80-10-3,100,78,22,218,169,49,58,49,9,20,22,22
CS-FRPE-20-80-10-3,100,81,19,218,178,40,58,50,7,20,19,19
CS-FRPR-20-80-10-3,100,80,20,218,174,45,58,50,8,20,20,20
CS-FRQU-20-80-10-3,100,71,29,218,155,63,58,46,12,20,29,29
CS-FRASPP-20-80-10-3,100,84,16,218,183,35,58,51,6,20,16,16
CS-GLTR-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-GOLA-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-GYDI-20-80-10-3,100,73,27,218,159,60,58,46,11,20,27,27
CS-HALSPP-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-ILOP-20-80-10-3,100,84,16,218,183,35,58,51,6,20,16,16
CS-JUCI-20-80-10-3,100,83,17,218,181,37,58,51,7,20,17,17
CS-JUNI-20-80-10-3,100,83,17,218,181,37,58,51,7,20,17,17
CS-JUOC-20-80-10-3,100,86,14,218,187,31,50,45,5,20,14,14
CS-JUVI-20-80-10-3,100,82,18,218,180,39,59,52,7,20,18,18
CS-LALA-20-80-10-3,100,73,27,218,159,60,38,29,9,20,27,27
CS-LALY-20-80-10-3,100,89,11,218,193,25,37,33,3,20,11,11
CS-LAOC-20-80-10-3,100,98,2,218,215,3,38,38,0,20,2,2
CS-CADE27-20-80-10-3,100,99,1,218,215,3,59,59,1,20,1,1
CS-LIST2-20-80-10-3,100,92,8,218,201,17,58,55,3,20,8,8
CS-LITU-20-80-10-3,100,89,11,218,193,25,58,53,4,20,11,11
CS-LIDE3-20-80-10-3,100,89,11,218,195,23,58,54,4,20,11,11
CS-MAPO-20-80-10-3,100,80,20,218,174,45,58,50,8,20,20,20
CS-MAAC-20-80-10-3,100,79,21,218,171,47,58,49,9,20,21,21
CS-MAGR4-20-80-10-3,100,75,25,218,164,54,58,48,10,20,25,25
CS-MAMA2-20-80-10-3,100,75,25,218,164,54,58,48,10,20,25,25
CS-MAGSPP-20-80-10-3,100,81,19,218,178,40,58,50,7,20,19,19
CS-MAVI2-20-80-10-3,100,82,18,218,180,39,58,51,7,20,18,18
CS-MALPRU-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-MALSPP-20-80-10-3,100,85,15,218,185,34,58,52,6,20,15,15
CS-MOAL-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-MORU2-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-MORSPP-20-80-10-3,100,75,25,218,164,54,58,48,10,20,25,25
CS-NYAQ2-20-80-10-3,100,91,9,218,199,19,58,54,3,20,9,9
CS-NYOG-20-80-10-3,100,91,9,218,199,19,58,54,3,20,9,9
CS-NYBI-20-80-10-3,100,91,9,218,199,19,58,54,3,20,9,9
CS-OSVI-20-80-10-3,100,80,20,218,174,45,58,50,8,20,20,20
CS-PATO2-20-80-10-3,100,89,11,218,193,25,58,53,4,20,11,11
CS-PEBO-20-80-10-3,100,81,19,218,176,42,58,50,8,20,19,19
CS-PIAB-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PIEN-20-80-10-3,100,48,52,218,104,114,38,20,17,20,52,52
CS-PIGL-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PIMA-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PIPU-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PIRU-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PISI-20-80-10-3,100,20,80,218,44,175,38,9,29,20,80,80
CS-PIAL-20-80-10-3,100,84,16,218,184,34,41,36,5,20,16,16
CS-PIAT-20-80-10-3,100,71,29,218,155,63,45,35,10,20,29,29
CS-PIBA2-20-80-10-3,100,82,18,218,180,39,39,33,6,20,18,18
CS-PICL-20-80-10-3,100,78,22,218,169,49,39,31,7,20,22,22
CS-PICO-20-80-10-3,100,84,16,218,184,34,39,34,5,20,16,16
CS-PIEC2-20-80-10-3,100,80,20,218,174,45,49,42,8,20,20,20
CS-PIEL-20-80-10-3,100,91,9,218,198,20,49,46,3,20,9,9
CS-PIFL2-20-80-10-3,100,71,29,218,155,63,41,31,10,20,29,29
CS-PIGL2-20-80-10-3,100,78,22,218,169,49,39,31,7,20,22,22
CS-PIJE-20-80-10-3,100,94,6,218,205,14,55,53,2,20,6,6
CS-PILA-20-80-10-3,100,89,11,218,193,25,50,46,4,20,11,11
CS-PIMO3-20-80-10-3,100,78,22,218,169,49,38,31,7,20,22,22
CS-PIPA2-20-80-10-3,100,100,0,218,218,0,49,49,0,0,0,0
CS-PIPO-20-80-10-3,100,94,6,218,205,14,49,47,2,20,6,6
CS-PIPU5-20-80-10-3,100,82,18,218,180,39,39,33,6,20,18,18
CS-PIRE-20-80-10-3,100,85,15,218,185,34,39,34,5,20,15,15
CS-PIRI-20-80-10-3,100,86,14,218,187,31,39,34,4,20,14,14
CS-PISA2-20-80-10-3,100,75,25,218,164,54,49,40,9,20,25,25
CS-PISE-20-80-10-3,100,93,7,218,202,16,39,36,2,20,7,7
CS-PIST-20-80-10-3,100,86,14,218,187,31,38,34,4,20,14,14
CS-PISY-20-80-10-3,100,71,29,218,155,63,39,29,9,20,29,29
CS-PITA-20-80-10-3,100,89,11,218,195,23,49,46,4,20,11,11
CS-PIVI2-20-80-10-3,100,75,25,218,164,54,39,31,8,20,25,25
CS-PLOC-20-80-10-3,100,75,25,218,164,54,58,48,10,20,25,25
CS-POBA2-20-80-10-3,100,82,18,218,180,39,77,70,7,20,18,18
CS-POGR4-20-80-10-3,100,81,19,218,178,40,65,57,8,20,19,19
CS-POHE4-20-80-10-3,100,89,11,218,193,25,77,73,4,20,11,11
CS-POTR12-20-80-10-3,100,57,43,218,124,94,65,45,20,20,43,43
CS-PRAM-20-80-10-3,100,82,18,218,180,39,58,51,7,20,18,18
CS-PREM-20-80-10-3,100,93,7,218,202,16,50,47,3,20,7,7
CS-PRPE2-20-80-10-3,100,86,14,218,187,31,50,45,5,20,14,14
CS-PRSE2-20-80-10-3,100,71,29,218,155,63,50,39,11,20,29,29
CS-PRVI-20-80-10-3,100,82,18,218,180,39,50,43,7,20,18,18
CS-PSME-20-80-10-3,100,88,12,218,193,25,58,53,4,20,12,12
CS-QUAG-20-80-10-3,100,89,11,218,193,25,85,81,4,20,11,11
CS-QUBI-20-80-10-3,100,86,14,218,187,31,85,80,5,20,14,14
CS-QUCH2-20-80-10-3,100,61,39,218,134,84,85,68,16,20,39,39
CS-QUDU-20-80-10-3,100,75,25,218,164,54,85,76,9,20,25,25
CS-QUEL-20-80-10-3,100,81,19,218,176,42,85,78,7,20,19,19
CS-QUFA-20-80-10-3,100,85,15,218,186,32,85,80,5,20,15,15
CS-QUGA4-20-80-10-3,100,70,30,218,152,66,85,73,12,20,30,30
CS-QUIM-20-80-10-3,100,83,17,218,181,37,85,79,6,20,17,17
CS-QUIN-20-80-10-3,100,81,19,218,176,42,85,78,7,20,19,19
CS-QUKE-20-80-10-3,100,71,29,218,155,63,85,74,11,20,29,29
CS-QULA2-20-80-10-3,100,80,20,218,174,45,85,77,7,20,20,20
CS-QULA3-20-80-10-3,100,79,21,218,171,47,85,77,8,20,21,21
CS-QULO-20-80-10-3,100,85,15,218,185,34,85,79,5,20,15,15
CS-QULY-20-80-10-3,100,81,19,218,178,40,85,78,6,20,19,19
CS-QUMA2-20-80-10-3,100,84,16,218,183,35,85,79,5,20,16,16
CS-QUMI-20-80-10-3,100,87,13,218,189,29,85,80,4,20,13,13
CS-QUMU-20-80-10-3,100,84,16,218,183,35,85,79,5,20,16,16
CS-QUNI-20-80-10-3,100,79,21,218,171,47,85,77,8,20,21,21
CS-QUTE-20-80-10-3,100,71,29,218,155,63,85,74,11,20,29,29
CS-QUPA2-20-80-10-3,100,83,17,218,181,37,85,79,6,20,17,17
CS-QUPH-20-80-10-3,100,83,17,218,181,37,85,79,6,20,17,17
CS-QURU-20-80-10-3,100,84,16,218,183,35,85,79,5,20,16,16
CS-QUSH-20-80-10-3,100,80,20,218,174,45,85,77,7,20,20,20
CS-QUESPP-20-80-10-3,100,86,14,218,187,31,85,80,5,20,14,14
CS-QUST-20-80-10-3,100,85,15,218,186,32,85,80,5,20,15,15
CS-QUVI-20-80-10-3,100,85,15,218,185,34,85,79,5,20,15,15
CS-QUWI2-20-80-10-3,100,76,24,218,167,51,85,76,9,20,24,24
CS-ROPS-20-80-10-3,100,88,12,218,192,26,58,53,5,20,12,12
CS-SABE2-20-80-10-3,100,82,18,218,180,39,50,43,7,20,18,18
CS-SANI-20-80-10-3,100,82,18,218,180,39,50,43,7,20,18,18
