RunId,PlotId,MonStatus,MonStatusOrder,TreeSpecies,TreeExpansionFactor,Diameter,TreeHeight,CrownBaseHeight,TreeStatus,CrownClass,CrownRatio,BoleCharHeight,CrownScorch%,ScorchHeight,CKR,BeetleDamage,EquationType,FlLe/ScHt,FS,Severity,BehaveProbability,FOFEMProbability,AbsoluteDifference
1798,CS-BETSPP-20-80-10-7,10,7,BETSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,48,49,0.392923,
1799,CS-CEOC-20-80-10-7,10,7,CEOC,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1800,CS-CACA18-20-80-10-7,10,7,CACA18,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1801,CS-CAAL27-20-80-10-7,10,7,CAAL27,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1802,CS-CACOL3-20-80-10-7,10,7,CACOL3,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1803,CS-CAGL8-20-80-10-7,10,7,CAGL8,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1804,CS-CAIL2-20-80-10-7,10,7,CAIL2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,21,21,0.405182,
1805,CS-CALA21-20-80-10-7,10,7,CALA21,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1806,CS-CAOV2-20-80-10-7,10,7,CAOV2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1807,CS-CARSPP-20-80-10-7,10,7,CARSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,15,0.261139,
1808,CS-CATE9-20-80-10-7,10,7,CATE9,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1809,CS-CADE12-20-80-10-7,10,7,CADE12,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1810,CS-CELA-20-80-10-7,10,7,CELA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,21,21,0.405182,
1811,CS-CECA4-20-80-10-7,10,7,CECA4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1812,CS-CHLA-20-80-10-7,10,7,CHLA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,4,4,0.208483,
1813,CS-CHNO-20-80-10-7,10,7,CHNO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,42,42,0.378223,
1814,CS-CHTH2-20-80-10-7,10,7,CHTH2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,36,37,0.277783,
1815,CS-CHCHC4-20-80-10-7,10,7,CHCHC4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1816,CS-CONU4-20-80-10-7,10,7,CONU4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,7,7,0.26115,
1817,CS-CRASPP-20-80-10-7,10,7,CRASPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,7,7,0.26115,
1818,CS-DIVI5-20-80-10-7,10,7,DIVI5,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1819,CS-FAGR-20-80-10-7,10,7,FAGR,100,20,80,,,,10,,,,,,CRNSCH,7,S,,36,37,0.277783,
1820,CS-FRAM2-20-80-10-7,10,7,FRAM2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1821,CS-FRNI-20-80-10-7,10,7,FRNI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1822,CS-FRPE-20-80-10-7,10,7,FRPE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1823,CS-FRPR-20-80-10-7,10,7,FRPR,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1824,CS-FRQU-20-80-10-7,10,7,FRQU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1825,CS-FRASPP-20-80-10-7,10,7,FRASPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1826,CS-GLTR-20-80-10-7,10,7,GLTR,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1827,CS-GOLA-20-80-10-7,10,7,GOLA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1828,CS-GYDI-20-80-10-7,10,7,GYDI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,27,27,0.341932,
1829,CS-HALSPP-20-80-10-7,10,7,HALSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1830,CS-ILOP-20-80-10-7,10,7,ILOP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1831,CS-JUCI-20-80-10-7,10,7,JUCI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1832,CS-JUNI-20-80-10-7,10,7,JUNI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1833,CS-JUOC-20-80-10-7,10,7,JUOC,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1834,CS-JUVI-20-80-10-7,10,7,JUVI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1835,CS-LALA-20-80-10-7,10,7,LALA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,27,27,0.341932,
1836,CS-LALY-20-80-10-7,10,7,LALY,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.390358,
1837,CS-LAOC-20-80-10-7,10,7,LAOC,100,20,80,,,,10,,,,,,CRNSCH,7,S,,1,2,0.43483,
1838,CS-CADE27-20-80-10-7,10,7,CADE27,100,20,80,,,,10,,,,,,CRNSCH,7,S,,1,1,0.411085,
1839,CS-LIST2-20-80-10-7,10,7,LIST2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,7,8,0.220263,
1840,CS-LITU-20-80-10-7,10,7,LITU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.390358,
1841,CS-LIDE3-20-80-10-7,10,7,LIDE3,100,20,80,,,,10,,,,,,CRNSCH,7,S,,10,11,0.497339,
1842,CS-MAPO-20-80-10-7,10,7,MAPO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1843,CS-MAAC-20-80-10-7,10,7,MAAC,100,20,80,,,,10,,,,,,CRNSCH,7,S,,21,21,0.405182,
1844,CS-MAGR4-20-80-10-7,10,7,MAGR4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1845,CS-MAMA2-20-80-10-7,10,7,MAMA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1846,CS-MAGSPP-20-80-10-7,10,7,MAGSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1847,CS-MAVI2-20-80-10-7,10,7,MAVI2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1848,CS-MALPRU-20-80-10-7,10,7,MALPRU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1849,CS-MALSPP-20-80-10-7,10,7,MALSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1850,CS-MOAL-20-80-10-7,10,7,MOAL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1851,CS-MORU2-20-80-10-7,10,7,MORU2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1852,CS-MORSPP-20-80-10-7,10,7,MORSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1853,CS-NYAQ2-20-80-10-7,10,7,NYAQ2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,8,9,0.333266,
1854,CS-NYOG-20-80-10-7,10,7,NYOG,100,20,80,,,,10,,,,,,CRNSCH,7,S,,8,9,0.333266,
1855,CS-NYBI-20-80-10-7,10,7,NYBI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,8,9,0.333266,
1856,CS-OSVI-20-80-10-7,10,7,OSVI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1857,CS-PATO2-20-80-10-7,10,7,PATO2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.390358,
1858,CS-PEBO-20-80-10-7,10,7,PEBO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1859,CS-PIAB-20-80-10-7,10,7,PIAB,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1860,CS-PIEN-20-80-10-7,10,7,PIEN,100,20,80,,,,10,,,,,,CRNSCH,7,S,,52,52,0.111244,
1861,CS-PIGL-20-80-10-7,10,7,PIGL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1862,CS-PIMA-20-80-10-7,10,7,PIMA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1863,CS-PIPU-20-80-10-7,10,7,PIPU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1864,CS-PIRU-20-80-10-7,10,7,PIRU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1865,CS-PISI-20-80-10-7,10,7,PISI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,80,80,0,
1866,CS-PIAL-20-80-10-7,10,7,PIAL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,16,0.274557,
1867,CS-PIAT-20-80-10-7,10,7,PIAT,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1868,CS-PIBA2-20-80-10-7,10,7,PIBA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1869,CS-PICL-20-80-10-7,10,7,PICL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1870,CS-PICO-20-80-10-7,10,7,PICO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,16,0.274557,
1871,CS-PIEC2-20-80-10-7,10,7,PIEC2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1872,CS-PIEL-20-80-10-7,10,7,PIEL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,9,9,0.341895,
1873,CS-PIFL2-20-80-10-7,10,7,PIFL2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1874,CS-PIGL2-20-80-10-7,10,7,PIGL2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1875,CS-PIJE-20-80-10-7,10,7,PIJE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,6,6,0.236831,
1876,CS-PILA-20-80-10-7,10,7,PILA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.316621,
1877,CS-PIMO3-20-80-10-7,10,7,PIMO3,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1878,CS-PIPA2-20-80-10-7,10,7,PIPA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,0,0,0,
1879,CS-PIPO-20-80-10-7,10,7,PIPO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,6,6,0.236831,
1880,CS-PIPU5-20-80-10-7,10,7,PIPU5,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1881,CS-PIRE-20-80-10-7,10,7,PIRE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1882,CS-PIRI-20-80-10-7,10,7,PIRI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1883,CS-PISA2-20-80-10-7,10,7,PISA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1884,CS-PISE-20-80-10-7,10,7,PISE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,7,7,0.26115,
1885,CS-PIST-20-80-10-7,10,7,PIST,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1886,CS-PISY-20-80-10-7,10,7,PISY,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1887,CS-PITA-20-80-10-7,10,7,PITA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,10,11,0.497339,
1888,CS-PIVI2-20-80-10-7,10,7,PIVI2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1889,CS-PLOC-20-80-10-7,10,7,PLOC,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1890,CS-POBA2-20-80-10-7,10,7,POBA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1891,CS-POGR4-20-80-10-7,10,7,POGR4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1892,CS-POHE4-20-80-10-7,10,7,POHE4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.390358,
1893,CS-POTR12-20-80-10-7,10,7,POTR12,100,20,80,,,,10,,,,,,CRNSCH,7,S,,1,78,76.5223,
1894,CS-PRAM-20-80-10-7,10,7,PRAM,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1895,CS-PREM-20-80-10-7,10,7,PREM,100,20,80,,,,10,,,,,,CRNSCH,7,S,,7,7,0.26115,
1896,CS-PRPE2-20-80-10-7,10,7,PRPE2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1897,CS-PRSE2-20-80-10-7,10,7,PRSE2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1898,CS-PRVI-20-80-10-7,10,7,PRVI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1899,CS-PSME-20-80-10-7,10,7,PSME,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,12,0.438226,
1900,CS-QUAG-20-80-10-7,10,7,QUAG,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,11,0.390358,
1901,CS-QUBI-20-80-10-7,10,7,QUBI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1902,CS-QUCH2-20-80-10-7,10,7,QUCH2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,38,39,0.461758,
1903,CS-QUDU-20-80-10-7,10,7,QUDU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1904,CS-QUEL-20-80-10-7,10,7,QUEL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1905,CS-QUFA-20-80-10-7,10,7,QUFA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,15,0.261139,
1906,CS-QUGA4-20-80-10-7,10,7,QUGA4,100,20,80,,,,10,,,,,,CRNSCH,7,S,,30,30,0.181246,
1907,CS-QUIM-20-80-10-7,10,7,QUIM,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1908,CS-QUIN-20-80-10-7,10,7,QUIN,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1909,CS-QUKE-20-80-10-7,10,7,QUKE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1910,CS-QULA2-20-80-10-7,10,7,QULA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1911,CS-QULA3-20-80-10-7,10,7,QULA3,100,20,80,,,,10,,,,,,CRNSCH,7,S,,21,21,0.405182,
1912,CS-QULO-20-80-10-7,10,7,QULO,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1913,CS-QULY-20-80-10-7,10,7,QULY,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1914,CS-QUMA2-20-80-10-7,10,7,QUMA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1915,CS-QUMI-20-80-10-7,10,7,QUMI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,13,13,0.494174,
1916,CS-QUMU-20-80-10-7,10,7,QUMU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1917,CS-QUNI-20-80-10-7,10,7,QUNI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,21,21,0.405182,
1918,CS-QUTE-20-80-10-7,10,7,QUTE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,28,29,0.273524,
1919,CS-QUPA2-20-80-10-7,10,7,QUPA2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1920,CS-QUPH-20-80-10-7,10,7,QUPH,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1921,CS-QURU-20-80-10-7,10,7,QURU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1922,CS-QUSH-20-80-10-7,10,7,QUSH,100,20,80,,,,10,,,,,,CRNSCH,7,S,,20,20,0.398874,
1923,CS-QUESPP-20-80-10-7,10,7,QUESPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1924,CS-QUST-20-80-10-7,10,7,QUST,100,20,80,,,,10,,,,,,CRNSCH,7,S,,14,15,0.261139,
1925,CS-QUVI-20-80-10-7,10,7,QUVI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,15,15,0.416403,
1926,CS-QUWI2-20-80-10-7,10,7,QUWI2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,23,24,0.408493,
1927,CS-ROPS-20-80-10-7,10,7,ROPS,100,20,80,,,,10,,,,,,CRNSCH,7,S,,11,12,0.127241,
1928,CS-SABE2-20-80-10-7,10,7,SABE2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1929,CS-SANI-20-80-10-7,10,7,SANI,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1930,CS-SALSPP-20-80-10-7,10,7,SALSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,17,0.107057,
1931,CS-SOAM3-20-80-10-7,10,7,SOAM3,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1932,CS-TABR2-20-80-10-7,10,7,TABR2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,36,37,0.277783,
1933,CS-TADI2-20-80-10-7,10,7,TADI2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,36,37,0.277783,
1934,CS-TAAS-20-80-10-7,10,7,TAAS,100,20,80,,,,10,,,,,,CRNSCH,7,S,,16,16,0.133663,
1935,CS-THOC2-20-80-10-7,10,7,THOC2,100,20,80,,,,10,,,,,,CRNSCH,7,S,,36,37,0.277783,
1936,CS-THPL-20-80-10-7,10,7,THPL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,22,22,0.468548,
1937,CS-TIAM-20-80-10-7,10,7,TIAM,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1938,CS-TSCA-20-80-10-7,10,7,TSCA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1939,CS-TSHE-20-80-10-7,10,7,TSHE,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1940,CS-TSME-20-80-10-7,10,7,TSME,100,20,80,,,,10,,,,,,CRNSCH,7,S,,17,18,0.303376,
1941,CS-ULAL-20-80-10-7,10,7,ULAL,100,20,80,,,,10,,,,,,CRNSCH,7,S,,27,27,0.341932,
1942,CS-ULAM-20-80-10-7,10,7,ULAM,100,20,80,,,,10,,,,,,CRNSCH,7,S,,27,27,0.341932,
1943,CS-ULPU-20-80-10-7,10,7,ULPU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,19,19,0.447058,
1944,CS-ULRU-20-80-10-7,10,7,ULRU,100,20,80,,,,10,,,,,,CRNSCH,7,S,,26,26,0.0259344,
1945,CS-ULMSPP-20-80-10-7,10,7,ULMSPP,100,20,80,,,,10,,,,,,CRNSCH,7,S,,18,19,0.452842,
1946,CS-ULTH-20-80-10-7,10,7,ULTH,100,20,80,,,,10,,,,,,CRNSCH,7,S,,24,25,0.22348,
1947,CS-UMCA-20-80-10-7,10,7,UMCA,100,20,80,,,,10,,,,,,CRNSCH,7,S,,34,35,0.0220418,
1948,CS-ABAM-20-80-80-7,80,7,ABAM,100,20,80,,,,80,,,,,,CRNSCH,7,S,,12,13,0.0771179,
1949,CS-ABBA-20-80-80-7,80,7,ABBA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,27,27,0.341932,
1950,CS-ABCO-20-80-80-7,80,7,ABCO,100,20,80,,,,80,,,,,,CRNSCH,7,S,,2,3,0.0923009,
1951,CS-ABGR-20-80-80-7,80,7,ABGR,100,20,80,,,,80,,,,,,CRNSCH,7,S,,15,16,0.488058,
1952,CS-ABLA-20-80-80-7,80,7,ABLA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,15,16,0.488058,
1953,CS-ABMA-20-80-80-7,80,7,ABMA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,9,9,0.0421437,
1954,CS-ABPR-20-80-80-7,80,7,ABPR,100,20,80,,,,80,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1955,CS-ACBA3-20-80-80-7,80,7,ACBA3,100,20,80,,,,80,,,,,,CRNSCH,7,S,,30,30,0.181246,
1956,CS-ACMA3-20-80-80-7,80,7,ACMA3,100,20,80,,,,80,,,,,,CRNSCH,7,S,,38,39,0.461758,
1957,CS-ACNE2-20-80-80-7,80,7,ACNE2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,23,24,0.408493,
1958,CS-ACNI5-20-80-80-7,80,7,ACNI5,100,20,80,,,,80,,,,,,CRNSCH,7,S,,22,22,0.468548,
1959,CS-ACPE-20-80-80-7,80,7,ACPE,100,20,80,,,,80,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1960,CS-ACSA2-20-80-80-7,80,7,ACSA2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,27,27,0.341932,
1961,CS-ACSA3-20-80-80-7,80,7,ACSA3,100,20,80,,,,80,,,,,,CRNSCH,7,S,,24,25,0.22348,
1962,CS-ACSP2-20-80-80-7,80,7,ACSP2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,17,18,0.303376,
1963,CS-AEGL-20-80-80-7,80,7,AEGL,100,20,80,,,,80,,,,,,CRNSCH,7,S,,21,21,0.405182,
1964,CS-AEFL-20-80-80-7,80,7,AEFL,100,20,80,,,,80,,,,,,CRNSCH,7,S,,11,11,0.390358,
1965,CS-AIAL-20-80-80-7,80,7,AIAL,100,20,80,,,,80,,,,,,CRNSCH,7,S,,11,11,0.390358,
1966,CS-ALRH2-20-80-80-7,80,7,ALRH2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,48,49,0.392923,
1967,CS-ALRU2-20-80-80-7,80,7,ALRU2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,48,49,0.392923,
1968,CS-AMAR3-20-80-80-7,80,7,AMAR3,100,20,80,,,,80,,,,,,CRNSCH,7,S,,11,11,0.390358,
1969,CS-ARME-20-80-80-7,80,7,ARME,100,20,80,,,,80,,,,,,CRNSCH,7,S,,7,8,0.220263,
1970,CS-BEAL2-20-80-80-7,80,7,BEAL2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,27,27,0.341932,
1971,CS-BELE-20-80-80-7,80,7,BELE,100,20,80,,,,80,,,,,,CRNSCH,7,S,,28,29,0.273524,
1972,CS-BENI-20-80-80-7,80,7,BENI,100,20,80,,,,80,,,,,,CRNSCH,7,S,,30,30,0.181246,
1973,CS-BEOC2-20-80-80-7,80,7,BEOC2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,48,49,0.392923,
1974,CS-BEPA-20-80-80-7,80,7,BEPA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,48,49,0.392923,
1975,CS-BETSPP-20-80-80-7,80,7,BETSPP,100,20,80,,,,80,,,,,,CRNSCH,7,S,,48,49,0.392923,
1976,CS-CEOC-20-80-80-7,80,7,CEOC,100,20,80,,,,80,,,,,,CRNSCH,7,S,,22,22,0.468548,
1977,CS-CACA18-20-80-80-7,80,7,CACA18,100,20,80,,,,80,,,,,,CRNSCH,7,S,,28,29,0.273524,
1978,CS-CAAL27-20-80-80-7,80,7,CAAL27,100,20,80,,,,80,,,,,,CRNSCH,7,S,,15,15,0.416403,
1979,CS-CACOL3-20-80-80-7,80,7,CACOL3,100,20,80,,,,80,,,,,,CRNSCH,7,S,,20,20,0.398874,
1980,CS-CAGL8-20-80-80-7,80,7,CAGL8,100,20,80,,,,80,,,,,,CRNSCH,7,S,,20,20,0.398874,
1981,CS-CAIL2-20-80-80-7,80,7,CAIL2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,21,21,0.405182,
1982,CS-CALA21-20-80-80-7,80,7,CALA21,100,20,80,,,,80,,,,,,CRNSCH,7,S,,15,15,0.416403,
1983,CS-CAOV2-20-80-80-7,80,7,CAOV2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,17,18,0.303376,
1984,CS-CARSPP-20-80-80-7,80,7,CARSPP,100,20,80,,,,80,,,,,,CRNSCH,7,S,,14,15,0.261139,
1985,CS-CATE9-20-80-80-7,80,7,CATE9,100,20,80,,,,80,,,,,,CRNSCH,7,S,,17,18,0.303376,
1986,CS-CADE12-20-80-80-7,80,7,CADE12,100,20,80,,,,80,,,,,,CRNSCH,7,S,,17,18,0.303376,
1987,CS-CELA-20-80-80-7,80,7,CELA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,21,21,0.405182,
1988,CS-CECA4-20-80-80-7,80,7,CECA4,100,20,80,,,,80,,,,,,CRNSCH,7,S,,22,22,0.468548,
1989,CS-CHLA-20-80-80-7,80,7,CHLA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,4,4,0.208483,
1990,CS-CHNO-20-80-80-7,80,7,CHNO,100,20,80,,,,80,,,,,,CRNSCH,7,S,,42,42,0.378223,
1991,CS-CHTH2-20-80-80-7,80,7,CHTH2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,36,37,0.277783,
1992,CS-CHCHC4-20-80-80-7,80,7,CHCHC4,100,20,80,,,,80,,,,,,CRNSCH,7,S,,14,14,0.0988252,
1993,CS-CONU4-20-80-80-7,80,7,CONU4,100,20,80,,,,80,,,,,,CRNSCH,7,S,,7,7,0.26115,
1994,CS-CRASPP-20-80-80-7,80,7,CRASPP,100,20,80,,,,80,,,,,,CRNSCH,7,S,,7,7,0.26115,
1995,CS-DIVI5-20-80-80-7,80,7,DIVI5,100,20,80,,,,80,,,,,,CRNSCH,7,S,,16,17,0.107057,
1996,CS-FAGR-20-80-80-7,80,7,FAGR,100,20,80,,,,80,,,,,,CRNSCH,7,S,,36,37,0.277783,
1997,CS-FRAM2-20-80-80-7,80,7,FRAM2,100,20,80,,,,80,,,,,,CRNSCH,7,S,,16,16,0.133663,
1998,CS-FRNI-20-80-80-7,80,7,FRNI,100,20,80,,,,80,,,,,,CRNSCH,7,S,,22,22,0.468548,
1999,CS-FRPE-20-80-80-7,80,7,FRPE,100,20,80,,,,80,,,,,,CRNSCH,7,S,,18,19,0.452842,
2000,CS-FRPR-20-80-80-7,80,7,FRPR,100,20,80,,,,80,,,,,,CRNSCH,7,S,,20,20,0.398874,
2001,CS-FRQU-20-80-80-7,80,7,FRQU,100,20,80,,,,80,,,,,,CRNSCH,7,S,,28,29,0.273524,
2002,CS-FRASPP-20-80-80-7,80,7,FRASPP,100,20,80,,,,80,,,,,,CRNSCH,7,S,,16,16,0.133663,
2003,CS-GLTR-20-80-80-7,80,7,GLTR,100,20,80,,,,80,,,,,,CRNSCH,7,S,,19,19,0.447058,
2004,CS-GOLA-20-80-80-7,80,7,GOLA,100,20,80,,,,80,,,,,,CRNSCH,7,S,,19,19,0.447058,
2005,CS-GYDI-20-80-80-7,80,7,GYDI,100,20,80,,,,80,,,,,,CRNSCH,7,S,,27,27,0.341932,
